Id,SalePrice
1927,136437.8750000000
1928,159431.2656250000
1929,122605.5078125000
1930,133825.3437500000
1931,137532.6250000000
1932,136690.0000000000
1933,171378.8593750000
1934,178064.2968750000
1935,178879.5781250000
1936,186897.5937500000
1937,180638.6250000000
1938,174714.1875000000
1939,257910.8281250000
1940,193563.4843750000
1941,176836.5312500000
1942,188786.7812500000
1943,193346.7187500000
1944,319865.0312500000
1945,364401.7187500000
1946,158248.5156250000
1947,296623.1562500000
1948,166104.1718750000
1949,230629.5156250000
1950,171181.0468750000
1951,244516.1875000000
1952,220988.5625000000
1953,167892.8437500000
1954,190678.9062500000
1955,139877.8750000000
1956,258523.9687500000
1957,165676.7187500000
1958,288003.3437500000
1959,140468.4687500000
1960,116973.9296875000
1961,121604.6406250000
1962,94480.7109375000
1963,99197.2578125000
1964,110896.7500000000
1965,145680.5625000000
1966,138473.6250000000
1967,294601.5625000000
1968,407295.5625000000
1969,380411.7187500000
1970,415740.5000000000
1971,394166.2812500000
1972,349280.2500000000
1973,268260.0312500000
1974,318663.8750000000
1975,434544.1250000000
1976,283464.7187500000
1977,359913.2187500000
1978,354211.6562500000
1979,322837.0937500000
1980,197916.3125000000
1981,336309.8125000000
1982,223773.1250000000
1983,215857.8437500000
1984,169942.8750000000
1985,210876.1875000000
1986,215033.7187500000
1987,177074.3125000000
1988,180009.3906250000
1989,193691.0781250000
1990,218969.5781250000
1991,215007.8750000000
1992,209663.2187500000
1993,172567.3906250000
1994,229703.8906250000
1995,182488.5781250000
1996,257093.3125000000
1997,313451.9062500000
1998,348069.5312500000
1999,255993.7968750000
2000,300758.5937500000
2001,276903.5312500000
2002,238616.1093750000
2003,246369.5625000000
2004,260367.8125000000
2005,220846.9843750000
2006,216784.3437500000
2007,245876.4218750000
2008,205902.2968750000
2009,197228.2031250000
2010,190847.5312500000
2011,141469.0937500000
2012,175917.4843750000
2013,182254.4687500000
2014,191085.3750000000
2015,195606.4062500000
2016,199415.8906250000
2017,199262.5000000000
2018,126059.7812500000
2019,130246.1796875000
2020,117938.3750000000
2021,113665.4921875000
2022,171908.4062500000
2023,146071.7656250000
2024,232828.6250000000
2025,333768.6875000000
2026,186219.2031250000
2027,156452.5937500000
2028,157573.5468750000
2029,174990.8281250000
2030,269673.8750000000
2031,216445.7500000000
2032,234009.7812500000
2033,247306.2187500000
2034,166074.8750000000
2035,202591.9687500000
2036,183698.0937500000
2037,185671.2343750000
2038,269397.2812500000
2039,205487.7812500000
2040,314053.3437500000
2041,252527.8281250000
2042,207719.7500000000
2043,168628.1093750000
2044,174945.4218750000
2045,200240.5000000000
2046,142855.6250000000
2047,149840.1093750000
2048,135543.9062500000
2049,132578.1562500000
2050,175686.6093750000
2051,111164.4375000000
2052,133577.4687500000
2053,141828.2812500000
2054,85769.0234375000
2055,158360.8281250000
2056,136335.2343750000
2057,128457.5000000000
2058,205074.7187500000
2059,138988.4218750000
2060,159900.4218750000
2061,159910.6406250000
2062,138565.4375000000
2063,114654.6796875000
2064,141763.9218750000
2065,120489.0468750000
2066,159001.7187500000
2067,134384.2187500000
2068,135116.0781250000
2069,85235.0156250000
2070,108920.5937500000
2071,96325.3437500000
2072,132372.7343750000
2073,137526.7187500000
2074,166405.1250000000
2075,144524.6875000000
2076,118054.7265625000
2077,148482.9062500000
2078,130692.3750000000
2079,133881.8906250000
2080,117979.3281250000
2081,124006.7500000000
2082,128375.0625000000
2083,140774.6406250000
2084,110887.0312500000
2085,130693.6093750000
2086,113692.5781250000
2087,120261.6406250000
2088,106784.6406250000
2089,91025.1328125000
2090,129747.9140625000
2091,116581.0156250000
2092,123998.2265625000
2093,125664.7656250000
2094,116237.6484375000
2095,141428.2187500000
2096,87146.5312500000
2097,100336.7031250000
2098,137178.9531250000
2099,63617.2109375000
2100,107689.8281250000
2101,124376.1406250000
2102,130952.1250000000
2103,104023.6875000000
2104,129171.8515625000
2105,130824.4218750000
2106,79680.4843750000
2107,179247.9218750000
2108,111923.8515625000
2109,110786.3984375000
2110,124355.3906250000
2111,143401.4843750000
2112,140576.7500000000
2113,119456.6875000000
2114,112010.8906250000
2115,149159.5937500000
2116,112356.6640625000
2117,143272.9843750000
2118,121116.1171875000
2119,110303.6562500000
2120,111004.6875000000
2121,104783.0703125000
2122,104660.4375000000
2123,90454.0000000000
2124,156529.2968750000
2125,130128.1015625000
2126,146978.9375000000
2127,143729.2500000000
2128,131513.4375000000
2129,102413.0000000000
2130,136149.0468750000
2131,141307.2968750000
2132,115841.2578125000
2133,114143.8750000000
2134,116823.7656250000
2135,100980.5390625000
2136,79783.8984375000
2137,117695.3437500000
2138,136292.0937500000
2139,150024.4218750000
2140,134721.4375000000
2141,137776.1406250000
2142,136330.5625000000
2143,138671.9843750000
2144,123682.6640625000
2145,135208.2343750000
2146,149544.1718750000
2147,169137.3593750000
2148,130176.7578125000
2149,138457.7812500000
2150,208064.3281250000
2151,105043.9140625000
2152,153942.4375000000
2153,151105.6406250000
2154,107859.5234375000
2155,124160.5781250000
2156,236401.5781250000
2157,231690.1250000000
2158,232365.0312500000
2159,207887.0156250000
2160,170630.0000000000
2161,240264.3281250000
2162,340007.1562500000
2163,319267.0937500000
2164,247618.9375000000
2165,185025.9062500000
2166,145414.6250000000
2167,204037.6562500000
2168,208522.2031250000
2169,195890.3437500000
2170,220152.8281250000
2171,148491.9531250000
2172,138547.2031250000
2173,157658.9218750000
2174,231960.0937500000
2175,282065.1562500000
2176,308085.3437500000
2177,246334.5468750000
2178,214341.8906250000
2179,145478.2812500000
2180,213267.3437500000
2181,193474.3281250000
2182,227867.6406250000
2183,194959.4218750000
2184,126086.6093750000
2185,125110.0390625000
2186,136307.4218750000
2187,142124.0000000000
2188,146136.9843750000
2189,181097.7968750000
2190,85664.2968750000
2191,89962.0000000000
2192,90982.9609375000
2193,97133.6171875000
2194,103631.4765625000
2195,111535.2578125000
2196,106860.3359375000
2197,112004.3750000000
2198,138890.3750000000
2199,152372.7187500000
2200,139606.6718750000
2201,141130.1875000000
2202,180169.6406250000
2203,163717.3281250000
2204,179309.1406250000
2205,123150.3046875000
2206,134455.5000000000
2207,197970.0937500000
2208,226707.3281250000
2209,202893.4218750000
2210,118140.8906250000
2211,110244.0390625000
2212,108384.9921875000
2213,104209.5625000000
2214,134032.6406250000
2215,100715.8593750000
2216,139592.0468750000
2217,71974.2656250000
2218,88786.0468750000
2219,76073.7109375000
2220,78241.2656250000
2221,300731.6562500000
2222,255045.8593750000
2223,257776.2968750000
2224,205569.9062500000
2225,137243.4531250000
2226,174904.3906250000
2227,201344.0625000000
2228,279185.2812500000
2229,228940.4062500000
2230,165530.1562500000
2231,214794.5468750000
2232,183640.8125000000
2233,178318.7031250000
2234,230425.7187500000
2235,222206.4687500000
2236,263748.1250000000
2237,337847.3750000000
2238,196016.5000000000
2239,113707.0078125000
2240,159373.0468750000
2241,151374.9375000000
2242,128847.2890625000
2243,124263.1562500000
2244,93649.8437500000
2245,95346.6796875000
2246,147163.6562500000
2247,98430.6562500000
2248,123039.7265625000
2249,125572.0468750000
2250,134343.0781250000
2251,120365.1171875000
2252,167939.7656250000
2253,164027.0781250000
2254,177957.5312500000
2255,189592.5625000000
2256,178476.7500000000
2257,204014.8906250000
2258,171383.5937500000
2259,179133.2500000000
2260,149699.9843750000
2261,179497.5156250000
2262,204090.3906250000
2263,330762.5312500000
2264,415436.1562500000
2265,163628.9687500000
2266,274909.3125000000
2267,351777.7187500000
2268,366331.0312500000
2269,160431.5156250000
2270,177588.2656250000
2271,219365.8750000000
2272,199558.3906250000
2273,166756.3750000000
2274,174832.6875000000
2275,162680.9218750000
2276,173199.7031250000
2277,189384.2187500000
2278,148745.3750000000
2279,124265.0703125000
2280,119428.2031250000
2281,169570.3593750000
2282,180502.9218750000
2283,99891.5000000000
2284,109754.1328125000
2285,135600.4062500000
2286,129189.2187500000
2287,340840.2187500000
2288,275865.3125000000
2289,368910.3437500000
2290,415074.1875000000
2291,319962.0625000000
2292,403065.9687500000
2293,439327.3437500000
2294,378866.5000000000
2295,438474.2812500000
2296,275224.1250000000
2297,311363.3750000000
2298,324807.3750000000
2299,368805.1250000000
2300,321786.4687500000
2301,285550.9687500000
2302,252107.9062500000
2303,248380.2500000000
2304,253084.5000000000
2305,191308.9531250000
2306,192197.6875000000
2307,196003.2187500000
2308,226360.1406250000
2309,277271.4062500000
2310,216544.4218750000
2311,198267.8906250000
2312,173498.2656250000
2313,176310.3125000000
2314,176291.9843750000
2315,174827.6718750000
2316,191394.8906250000
2317,180392.4375000000
2318,176605.1562500000
2319,173790.0625000000
2320,177289.0937500000
2321,244077.7031250000
2322,171814.8125000000
2323,175172.1406250000
2324,170522.1406250000
2325,211761.7187500000
2326,169402.1093750000
2327,210412.5468750000
2328,219138.7968750000
2329,184738.1406250000
2330,177855.5625000000
2331,345706.8750000000
2332,365794.0937500000
2333,308406.0625000000
2334,267558.9062500000
2335,264358.5625000000
2336,322938.1250000000
2337,198377.7656250000
2338,266138.3750000000
2339,232512.6718750000
2340,350087.6250000000
2341,220442.1406250000
2342,235323.0000000000
2343,222106.4687500000
2344,237231.7656250000
2345,236432.2343750000
2346,209681.0156250000
2347,200311.5468750000
2348,227369.8750000000
2349,176013.7968750000
2350,276286.0312500000
2351,253122.6406250000
2352,245859.0625000000
2353,255525.0156250000
2354,127086.4218750000
2355,147993.1875000000
2356,152668.5625000000
2357,199074.4375000000
2358,201001.0156250000
2359,124847.1171875000
2360,119791.5078125000
2361,136885.2968750000
2362,255081.6250000000
2363,137691.2812500000
2364,146338.7812500000
2365,214406.7187500000
2366,180385.0625000000
2367,225512.5156250000
2368,203035.4843750000
2369,224354.5781250000
2370,174315.0625000000
2371,172405.0468750000
2372,189918.2968750000
2373,256313.3437500000
2374,280457.1250000000
2375,242951.1562500000
2376,265990.7187500000
2377,314851.6250000000
2378,146878.1875000000
2379,199629.9687500000
2380,148922.9531250000
2381,163166.9375000000
2382,188994.8437500000
2383,201795.4218750000
2384,228996.9687500000
2385,159162.0625000000
2386,140657.4843750000
2387,138595.1718750000
2388,106547.2265625000
2389,130629.8125000000
2390,142216.7500000000
2391,135674.1406250000
2392,111394.6328125000
2393,158412.7968750000
2394,144564.3750000000
2395,178674.4687500000
2396,147894.0156250000
2397,179299.7187500000
2398,126903.0546875000
2399,65460.6679687500
2400,67382.3437500000
2401,114310.3281250000
2402,135811.2343750000
2403,134733.1406250000
2404,151044.7031250000
2405,157034.8281250000
2406,136187.3593750000
2407,130916.1640625000
2408,138285.0468750000
2409,134708.3437500000
2410,159911.2343750000
2411,124226.6718750000
2412,153005.1250000000
2413,139457.5156250000
2414,136327.4531250000
2415,129365.0234375000
2416,125660.3359375000
2417,129512.6640625000
2418,125441.6875000000
2419,130451.2890625000
2420,127334.0312500000
2421,143622.3906250000
2422,114275.8906250000
2423,123723.3671875000
2424,148464.7656250000
2425,181836.4062500000
2426,120686.8437500000
2427,135198.9531250000
2428,155925.4531250000
2429,116558.8984375000
2430,129647.8671875000
2431,119227.0078125000
2432,134322.4687500000
2433,144167.3281250000
2434,142597.2968750000
2435,149926.7343750000
2436,111097.4609375000
2437,114205.1875000000
2438,126378.5312500000
2439,113705.2734375000
2440,119618.1093750000
2441,97281.8515625000
2442,101989.0078125000
2443,114192.9843750000
2444,123405.1875000000
2445,93969.4921875000
2446,128919.4375000000
2447,181318.3125000000
2448,138326.5781250000
2449,113263.1640625000
2450,141321.3125000000
2451,126257.9609375000
2452,184081.1250000000
2453,96297.2265625000
2454,119728.4687500000
2455,109373.8984375000
2456,131974.7968750000
2457,119354.0781250000
2458,110375.5312500000
2459,106913.3359375000
2460,132597.0000000000
2461,118470.1093750000
2462,132962.5781250000
2463,120130.5000000000
2464,146513.6093750000
2465,131496.5156250000
2466,114380.1171875000
2467,132048.5625000000
2468,91927.8750000000
2469,89642.3906250000
2470,164806.5312500000
2471,165581.4687500000
2472,154392.7812500000
2473,118899.2031250000
2474,102338.5078125000
2475,188366.3125000000
2476,110687.7656250000
2477,130131.9531250000
2478,155287.5000000000
2479,117742.6015625000
2480,140297.1093750000
2481,126346.9609375000
2482,131863.0625000000
2483,118591.9609375000
2484,126412.1640625000
2485,127239.0937500000
2486,149693.2812500000
2487,175956.5625000000
2488,134714.9062500000
2489,151587.0156250000
2490,149124.6093750000
2491,98139.0468750000
2492,186481.8593750000
2493,141442.5312500000
2494,153547.5781250000
2495,95776.7421875000
2496,215775.7187500000
2497,143468.6562500000
2498,112863.7812500000
2499,94667.4062500000
2500,124477.2578125000
2501,132252.7187500000
2502,135428.1406250000
2503,103892.0234375000
2504,184147.1250000000
2505,218246.1406250000
2506,250737.3750000000
2507,288525.4062500000
2508,249090.2343750000
2509,225066.6875000000
2510,224401.8437500000
2511,186958.5625000000
2512,214623.9687500000
2513,217130.9062500000
2514,218802.9843750000
2515,149951.0468750000
2516,170108.2812500000
2517,135424.7812500000
2518,141395.9843750000
2519,225250.0468750000
2520,207135.6093750000
2521,195789.5000000000
2522,217978.6406250000
2523,133007.8437500000
2524,139409.3750000000
2525,143473.8437500000
2526,137096.5312500000
2527,119160.6250000000
2528,128541.6796875000
2529,133681.5625000000
2530,118640.7109375000
2531,236765.5156250000
2532,226968.4218750000
2533,201868.3593750000
2534,230745.9218750000
2535,277149.5000000000
2536,224664.3750000000
2537,209493.9218750000
2538,180727.7187500000
2539,185802.8593750000
2540,179895.9531250000
2541,180245.5937500000
2542,174446.9531250000
2543,122541.4531250000
2544,119456.2265625000
2545,128982.7734375000
2546,134199.4218750000
2547,126177.1875000000
2548,146452.2812500000
2549,154527.4062500000
2550,315355.9062500000
2551,141590.8437500000
2552,116097.3984375000
2553,87834.3750000000
2554,108711.4921875000
2555,103149.7109375000
2556,103503.5703125000
2557,110937.4843750000
2558,153884.1718750000
2559,141415.6875000000
2560,138626.2500000000
2561,130977.7265625000
2562,138928.2500000000
2563,154671.1718750000
2564,175981.5625000000
2565,139605.6093750000
2566,158881.2187500000
2567,136733.0312500000
2568,183859.5312500000
2569,192000.7343750000
2570,117686.5859375000
2571,190318.8281250000
2572,144622.4375000000
2573,213358.6875000000
2574,262190.7812500000
2575,122107.6015625000
2576,127199.9062500000
2577,148441.6875000000
2578,95993.3671875000
2579,77317.0312500000
2580,121768.6171875000
2581,122156.2968750000
2582,113783.1562500000
2583,268063.5937500000
2584,160871.0625000000
2585,184798.9375000000
2586,198285.6562500000
2587,186092.7968750000
2588,135020.5000000000
2589,142919.2656250000
2590,215824.2812500000
2591,198197.7500000000
2592,222082.9531250000
2593,243279.4687500000
2594,172288.8437500000
2595,194101.2031250000
2596,324658.7187500000
2597,197615.4843750000
2598,259771.0781250000
2599,300892.5625000000
2600,135562.6562500000
2601,135003.8906250000
2602,84996.7656250000
2603,92252.1171875000
2604,87307.8203125000
2605,85430.8046875000
2606,146936.6093750000
2607,173499.7500000000
2608,182053.6562500000
2609,153643.8281250000
2610,113865.4375000000
2611,139378.0000000000
2612,148789.6406250000
2613,125805.0625000000
2614,126773.2656250000
2615,149754.9687500000
2616,137095.7656250000
2617,163781.0312500000
2618,166459.4062500000
2619,189701.4531250000
2620,182382.7968750000
2621,183095.2031250000
2622,188216.9218750000
2623,238012.0156250000
2624,267642.1250000000
2625,299013.4687500000
2626,169362.3593750000
2627,162512.5312500000
2628,397385.8437500000
2629,430356.0937500000
2630,326412.7812500000
2631,435433.9375000000
2632,382652.7500000000
2633,294578.2187500000
2634,369404.5937500000
2635,155958.6093750000
2636,187859.8750000000
2637,165973.5468750000
2638,248272.7343750000
2639,185187.2500000000
2640,156144.6406250000
2641,110294.0859375000
2642,186701.0937500000
2643,104356.2500000000
2644,129769.3437500000
2645,100953.9687500000
2646,93270.0625000000
2647,99391.2890625000
2648,136881.6406250000
2649,141888.0937500000
2650,129969.1015625000
2651,145579.1718750000
2652,414099.5625000000
2653,261997.5312500000
2654,265400.3125000000
2655,374156.6562500000
2656,316920.9375000000
2657,316260.6250000000
2658,277785.9375000000
2659,298626.7812500000
2660,325638.2812500000
2661,343616.3437500000
2662,358817.5312500000
2663,285845.7500000000
2664,271893.1875000000
2665,316191.2500000000
2666,281537.0937500000
2667,171918.7343750000
2668,178582.3125000000
2669,175914.9531250000
2670,266054.8750000000
2671,179322.8125000000
2672,182778.9218750000
2673,208440.0781250000
2674,207793.8593750000
2675,165244.3437500000
2676,186568.3125000000
2677,200260.7343750000
2678,245844.0468750000
2679,280257.6562500000
2680,273433.0625000000
2681,380410.2812500000
2682,318693.0625000000
2683,476173.6562500000
2684,307890.5937500000
2685,327398.2812500000
2686,261494.8125000000
2687,295626.5312500000
2688,227470.3125000000
2689,202662.3281250000
2690,379250.0312500000
2691,199940.7187500000
2692,135777.5625000000
2693,190353.8593750000
2694,132595.3593750000
2695,191905.3750000000
2696,184470.8906250000
2697,194322.3437500000
2698,198594.1250000000
2699,184044.7812500000
2700,170088.6562500000
2701,163879.7812500000
2702,119009.5781250000
2703,133888.9218750000
2704,141235.3437500000
2705,125239.9218750000
2706,121168.4531250000
2707,126132.7812500000
2708,134006.8281250000
2709,113221.1484375000
2710,126731.3125000000
2711,264892.0625000000
2712,351585.5625000000
2713,169580.0625000000
2714,152257.0781250000
2715,172330.2500000000
2716,157804.2343750000
2717,186672.0781250000
2718,237556.6562500000
2719,160026.7343750000
2720,160091.7500000000
2721,143059.5937500000
2722,160018.6406250000
2723,144873.3906250000
2724,131185.9843750000
2725,137572.1093750000
2726,145042.1875000000
2727,161681.4687500000
2728,162622.4531250000
2729,152891.7968750000
2730,143714.7343750000
2731,119475.0234375000
